ENTREZ GENE ID	GENE SYMBOL	number of EXPERIMENT	Chronic lymphocytic leukemia cells	Prostate cancer cells	Colorectal cancer cells	Osteosarcoma cells	Ovarian cancer cells 	Neuroblastoma cells	Breast cancer cells	Brain cancer cells	Kidney cancer cells	Leukemia cells	Ovarian cancer cells	Glioblastoma cells	Placenta choriocarcinoma cells	Bladder cancer cells	Astrocytoma cells	Duodenal cancer cells	Lung cancer cells	Squamous carcinoma cells	Cervix carcinoma cells	Osteoblasts	Glioma cells	Nasopharyngeal carcinoma cells	Mesothelioma cells	Cholangiocarcinoma cells	Transitional carcinoma cells	Pancreatic adenocarcinoma cells	Stomach cancer cells	Hepatoma cells	Epidermoid carcinoma cells	Monocytic leukemia cells	Myeloid leukemia cells	Testicular cancer cells	Pancreatic cancer cells
28960	DCPS	17	1	0	3	0	0	0	1	4	2	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28962	OSTM1	17	0	0	3	0	0	0	3	3	3	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28966	SNX24	17	0	0	5	0	0	0	1	4	2	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28998	MRPL13	17	0	0	4	0	0	0	0	2	0	4	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29086	BABAM1	17	0	0	4	0	2	0	0	2	2	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29110	TBK1	17	0	0	7	0	0	0	2	2	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29894	CPSF1	17	0	0	6	0	2	0	0	0	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29957	SLC25A24	17	0	1	4	0	0	0	2	0	1	3	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29984	RHOD	17	0	1	3	0	0	0	2	3	1	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51010	EXOSC3	17	0	1	3	0	0	0	1	4	0	3	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51025	PAM16	17	0	0	2	0	0	0	1	4	3	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51117	COQ4	17	0	1	2	0	0	0	2	2	4	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51124	IER3IP1	17	0	1	0	0	0	0	3	2	2	1	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51129	ANGPTL4	17	0	0	2	0	0	0	0	2	3	4	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51191	HERC5	17	0	0	1	0	0	0	3	3	1	1	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51227	PIGP	17	0	1	4	0	0	0	2	0	3	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51234	EMC4	17	0	1	4	0	0	0	4	0	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51280	GOLM1	17	1	1	3	0	2	0	2	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51399	TRAPPC4	17	0	0	0	0	0	0	0	3	3	2	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51491	NOP16	17	0	1	5	0	0	0	0	2	1	2	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51574	LARP7	17	0	0	3	0	0	0	2	4	1	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51646	YPEL5	17	0	0	1	0	0	0	3	2	3	2	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51649	MRPS23	17	0	0	2	0	0	0	0	4	3	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51691	NAA38	17	0	1	3	0	0	0	4	4	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51776	ZAK	17	0	0	2	0	0	0	0	3	3	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53826	FXYD6	17	0	1	4	0	0	0	1	4	1	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54097	FAM3B	17	0	0	2	0	0	0	2	2	2	2	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54440	SASH3	17	0	0	2	0	0	0	3	1	3	3	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54625	PARP14	17	0	0	7	0	0	0	3	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54707	GPN2	17	0	1	3	0	0	0	2	4	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54733	SLC35F2	17	0	2	3	0	0	0	1	1	2	3	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54936	ADPRHL2	17	0	0	5	0	0	0	1	3	2	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55040	EPN3	17	0	0	4	0	0	0	4	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55139	ANKZF1	17	0	0	4	0	0	0	0	4	2	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55144	LRRC8D	17	0	0	3	0	2	0	0	2	3	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55160	ARHGEF10L	17	0	1	3	0	0	0	0	2	0	2	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55340	GIMAP5	17	0	1	6	0	0	0	1	2	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55357	TBC1D2	17	0	0	2	0	0	0	4	1	1	1	4	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55432	YOD1	17	0	0	4	0	0	0	2	2	2	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55644	OSGEP	17	1	1	3	0	2	0	2	1	1	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55661	DDX27	17	0	0	2	0	0	0	1	3	4	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55824	PAG1	17	0	0	2	0	0	0	1	4	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56259	CTNNBL1	17	0	1	5	0	0	0	2	1	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56270	WDR45L	17	0	0	4	0	0	0	0	2	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56654	NPDC1	17	0	1	3	0	0	0	4	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56683	C21orf59	17	0	0	1	0	2	0	2	3	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56888	KCMF1	17	1	0	2	0	0	0	2	2	2	3	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56898	BDH2	17	1	1	4	0	0	0	3	0	2	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56915	EXOSC5	17	0	1	3	0	0	0	1	2	3	2	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56952	PRTFDC1	17	0	0	4	0	0	0	2	3	3	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56998	CTNNBIP1	17	0	2	3	0	0	0	1	4	2	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57020	C16orf62	17	1	0	2	0	0	0	3	3	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57122	NUP107	17	0	0	1	0	0	0	3	1	5	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57224	NHSL1	17	0	0	5	0	0	0	1	2	1	2	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57407	NMRAL1	17	0	0	1	0	0	0	1	5	2	1	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57464	FAM40B	17	0	0	3	0	0	0	2	4	0	3	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57535	KIAA1324	17	0	1	3	0	0	0	0	2	2	3	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57538	ALPK3	17	0	1	2	0	0	0	0	3	2	4	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57692	MAGEE1	17	0	0	1	0	0	0	1	3	3	2	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57704	GBA2	17	0	0	3	0	0	0	3	1	1	3	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57717	PCDHB16	17	0	0	4	0	0	0	2	5	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58485	TRAPPC1	17	0	0	2	0	0	0	0	2	2	2	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63875	MRPL17	17	0	1	4	0	0	0	2	0	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64084	CLSTN2	17	0	1	2	0	0	0	3	2	1	3	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64098	PARVG	17	1	1	4	0	0	0	1	1	1	3	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64236	PDLIM2	17	0	0	2	0	0	0	0	3	3	3	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64420	SUSD1	17	0	0	5	0	0	0	1	0	5	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65009	NDRG4	17	0	0	3	0	0	0	0	3	2	1	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65059	RAPH1	17	0	0	5	0	0	0	1	1	3	1	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65082	VPS33A	17	0	0	3	0	0	0	2	3	3	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78988	MRP63	17	0	1	3	0	0	0	0	5	1	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79109	MAPKAP1	17	0	1	1	0	0	0	2	3	3	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79572	ATP13A3	17	0	0	1	0	2	0	2	2	4	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79623	GALNT14	17	0	1	3	0	0	0	1	2	2	1	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79625	NDNF	17	0	1	6	0	0	0	1	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79683	ZDHHC14	17	0	0	1	0	0	0	3	1	4	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79693	YRDC	17	0	0	3	0	0	0	0	3	5	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79895	ATP8B4	17	0	1	4	0	0	0	2	4	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79949	PLEKHS1	17	0	2	3	0	0	0	3	1	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79956	ERMP1	17	0	1	1	0	2	0	0	2	2	2	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80232	WDR26	17	0	0	2	0	0	0	3	1	2	1	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80311	KLHL15	17	0	0	4	0	0	0	2	2	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80318	GKAP1	17	0	0	1	0	0	0	1	4	2	3	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80328	ULBP2	17	0	0	2	0	0	0	2	1	3	3	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81029	WNT5B	17	0	1	3	0	0	0	3	2	3	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81562	LMAN2L	17	0	0	4	0	0	0	1	4	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81930	KIF18A	17	0	0	5	0	0	0	1	1	2	1	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83787	ARMC10	17	0	0	4	0	0	0	2	4	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83858	ATAD3B	17	0	1	4	0	0	0	0	3	3	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84152	PPP1R1B	17	0	1	2	0	0	0	1	0	3	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84154	RPF2	17	1	2	2	0	0	0	1	3	1	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84246	MED10	17	0	0	4	0	0	0	0	1	3	3	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84520	C14orf142	17	0	1	2	0	0	0	1	2	2	3	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84549	MAK16	17	0	0	3	0	0	0	1	1	4	3	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84833	USMG5	17	0	0	1	0	0	0	4	4	1	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84908	FAM136A	17	0	0	5	0	0	0	2	3	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84962	AJUBA	17	0	0	3	0	0	0	2	3	5	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89777	SERPINB12	17	0	0	1	0	0	0	4	3	3	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91452	ACBD5	17	0	0	2	0	0	0	0	4	1	1	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91833	WDR20	17	0	0	2	0	0	0	2	3	1	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92140	MTDH	17	0	1	3	0	0	0	3	3	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94031	HTRA3	17	0	0	3	0	0	0	1	2	5	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94122	SYTL5	17	0	1	2	0	0	0	2	0	5	2	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115207	KCTD12	17	0	0	4	0	0	0	1	2	1	2	2	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116447	TOP1MT	17	0	0	3	0	0	0	2	2	2	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118429	ANTXR2	17	0	2	4	0	0	0	1	1	1	1	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118881	COMTD1	17	0	2	4	0	0	0	0	4	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124801	LSM12	17	1	0	1	0	0	0	1	1	4	1	4	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131870	NUDT16	17	1	1	1	0	0	0	3	3	2	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133619	PRRC1	17	0	0	6	0	0	0	3	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133957	CCDC127	17	0	1	3	0	0	0	1	0	5	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136227	EMID2	17	0	1	2	0	0	1	2	1	3	2	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140032	RPS4Y2	17	0	0	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145864	HAPLN3	17	0	0	2	0	0	0	0	3	1	2	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147183	KRT25	17	0	0	12	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157378	TMEM65	17	0	0	4	0	0	0	0	4	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170689	ADAMTS15	17	0	0	4	0	0	0	1	2	3	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196463	PLBD2	17	0	0	4	0	2	0	1	4	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196883	ADCY4	17	0	1	5	0	0	0	1	2	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197131	UBR1	17	0	1	1	0	0	0	1	1	4	3	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197259	MLKL	17	0	0	4	0	0	0	0	0	3	2	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200634	KRTCAP3	17	0	1	0	0	0	0	0	5	0	4	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222236	NAPEPLD	17	0	1	1	0	0	0	0	3	3	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223117	SEMA3D	17	0	0	4	0	0	0	3	4	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254065	BRWD3	17	0	1	2	0	0	0	1	5	3	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255743	NPNT	17	0	1	5	0	0	0	0	1	4	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255919	CNEP1R1	17	0	0	4	0	0	0	1	0	5	2	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256815	C10orf67	17	0	1	5	0	0	0	2	2	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283489	CHAMP1	17	0	1	4	0	0	0	2	0	0	3	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283871	PGP	17	0	1	7	0	0	0	3	0	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285313	IGSF10	17	0	1	3	0	0	0	2	2	4	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286205	SCAI	17	0	0	6	0	0	0	0	2	5	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326625	MMAB	17	0	2	4	0	0	0	0	1	1	2	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337876	CHSY3	17	0	1	2	0	0	0	2	2	1	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339487	ZBTB8OS	17	0	1	5	0	0	0	3	0	0	1	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340348	TSPAN33	17	1	0	3	0	0	0	1	5	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341883	LRRC9	17	0	0	4	0	0	0	0	2	0	4	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
342574	KRT27	17	0	0	12	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345630	FBLL1	17	0	0	3	0	0	0	4	2	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
347527	ARSH	17	0	0	4	0	0	0	2	3	1	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374868	ATP9B	17	0	2	2	0	0	0	3	1	3	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374882	TMEM205	17	0	0	4	0	0	0	3	2	3	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375056	MIA3	17	0	1	3	0	0	0	2	0	4	2	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
376267	RAB15	17	0	0	13	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391714	TRIM75	17	0	0	5	0	0	0	0	4	1	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401647	GOLGA7B	17	0	0	3	0	0	0	2	1	5	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414319	LINC00587	17	0	0	4	0	0	0	3	2	3	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441631	TSPAN11	17	0	1	2	0	0	0	3	0	4	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445329	SULT1A4	17	0	1	7	0	0	0	0	1	1	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494143	CHAC2	17	0	1	2	0	0	0	2	2	2	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642623	UBTFL1	17	0	0	4	0	0	0	2	3	0	3	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692094	MSMP	17	0	2	1	0	0	0	1	1	5	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728621	CCDC30	17	0	2	2	0	0	0	0	3	3	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100526693	ARPC4-TTLL3	17	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100526842	RPL17-C18ORF32	17	0	0	12	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100534012	TNFAIP8L2-SCNM1	17	0	2	1	0	0	0	1	2	1	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	NAT2	16	0	0	1	0	0	0	3	2	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	ACAN	16	0	0	2	0	0	0	2	0	4	2	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	AHR	16	0	2	4	0	0	0	1	4	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	NUDT2	16	1	0	1	0	0	0	3	0	4	3	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513	ATP5D	16	0	1	3	0	0	0	2	2	0	1	3	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	AZU1	16	0	0	0	0	0	0	1	3	3	1	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
598	BCL2L1	16	1	0	3	0	0	0	0	6	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
705	BYSL	16	0	0	3	0	0	0	1	1	2	3	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	C6	16	0	1	3	0	0	0	2	0	3	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	C8B	16	0	4	3	0	0	0	0	1	1	2	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746	C11orf10	16	0	1	1	0	0	0	1	2	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
846	CASR	16	0	0	5	0	0	0	2	3	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921	CD5	16	0	0	5	0	0	0	2	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
963	CD53	16	4	0	4	0	0	0	0	2	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1018	CDK3	16	0	0	10	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1088	CEACAM8	16	0	0	2	0	0	0	1	2	2	1	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1209	CLPTM1	16	0	1	2	0	0	0	1	0	3	2	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1287	COL4A5	16	0	0	3	0	0	0	1	2	2	5	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1293	COL6A3	16	0	1	2	0	0	0	3	1	0	1	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1307	COL16A1	16	0	0	3	0	0	0	0	4	3	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
