EntrezID,Gene,Ensembl,Genomic Location,Core GESP Score ,Final GESP Score ,Integral monotopic GESP,GPCR,Ion Channel,Kinase,Enzyme,Transporter
4868,NPHS1,ENSG00000161270,chr19:35825964-35869287:-,7,8,,,,,,
55761,TTC17,ENSG00000052841,chr11:43358932-43494933:+,7,8,,,,,,
349667,RTN4RL2,ENSG00000186907,chr11:57460549-57477534:+,7,7.5,,,,,,
133121,ENPP6,ENSG00000164303,chr4:184088706-184221230:-,7,7.5,,,,,1,
114814,GNRHR2,ENSG00000211451,chr1:145919013-145925341:+,7,7.5,,1,,,,
326342,ADGRE4P,ENSG00000268758,chr19:6952500-6990846:-,7,7.5,,1,,,,
283110,OR52Z1,ENSG00000176748,chr11:5177714-5178610:-,7,7.5,,1,,,,
143496,OR52B4,ENSG00000221996,chr11:4367263-4368386:-,7,7.5,,1,,,,
390441,OR11H7,ENSG00000258806,chr14:20229402-20230341:+,7,7.5,,1,,,,
79274,OR52L2P,ENSG00000262980,chr11:6057316-6058275:-,7,7.5,,1,,,,
79345,OR51B2,ENSG00000279012,chr11:5323311-5324352:-,7,7.5,,1,,,,
81248,OR52P1P,ENSG00000181109,chr11:5726502-5727464:+,7,7.5,,1,,,,
390053,OR52A4P,ENSG00000205494,chr11:5120621-5124513:-,7,7.5,,1,,,,
56034,PDGFC,ENSG00000145431,chr4:156760454-156971394:-,7,7,,,,,,
80274,SCUBE1,ENSG00000159307,chr22:43197283-43343388:-,7,7,,,,,,
146760,RTN4RL1,ENSG00000185924,chr17:1934677-2025345:-,7,7,,,,,,
64096,GFRA4,ENSG00000125861,chr20:3659292-3663399:-,7,7,,,,,,
54660,PCDHB18P,ENSG00000146001,chr5:141234333-141237529:+,7,7,,,,,,
79324,OR51G1,ENSG00000278870,chr11:4923301-4924407:-,7,7,,,,,,
2771,GNAI2,ENSG00000114353,chr3:50226292-50259355:+,6,15,,,,,,
56262,LRRC8A,ENSG00000136802,chr9:128882112-128918039:+,6,14.5,,,,,,
2778,GNAS,ENSG00000087460,chr20:58839718-58911192:+,6,14,,,,,,
81502,HM13,ENSG00000101294,chr20:31514428-31577923:+,6,13.5,,,,,1,
3320,HSP90AA1,ENSG00000080824,chr14:102080738-102139699:-,6,13,,,,,,
3326,HSP90AB1,ENSG00000096384,chr6:44246166-44253888:+,6,13,,,,,,
8795,TNFRSF10B,ENSG00000120889,chr8:23020133-23069179:-,6,12.5,,,,,,
444,ASPH,ENSG00000198363,chr8:61500556-61714640:-,6,12.5,,,,,1,
23670,TMEM2,ENSG00000135048,chr9:71683366-71816690:-,6,12.5,,,,,,
55248,TMEM206,ENSG00000065600,chr1:212363931-212414901:-,6,12.5,,,,,,
10960,LMAN2,ENSG00000169223,chr5:177331562-177351852:-,6,12.5,,,,,,
8773,SNAP23,ENSG00000092531,chr15:42491233-42545356:+,6,12.5,,,,,,
84061,MAGT1,ENSG00000102158,chrX:77826364-77895593:-,6,12.5,,,,,,
1500,CTNND1,ENSG00000198561,chr11:57753243-57819546:+,6,12,,,,,,
8291,DYSF,ENSG00000135636,chr2:71453722-71686768:+,6,12,,,,,,
4641,MYO1C,ENSG00000197879,chr17:1464098-1492812:-,6,12,Y,,,,,
144195,SLC2A14,ENSG00000173262,chr12:7812512-7891148:-,6,12,,,,,,1
10058,ABCB6,ENSG00000115657,chr2:219209768-219218990:-,6,11.5,,,,,,1
81035,COLEC12,ENSG00000158270,chr18:316740-500722:-,6,11.5,,,,,,
84898,PLXDC2,ENSG00000120594,chr10:19816239-20289856:+,6,11.5,,,,,,
29015,SLC43A3,ENSG00000134802,chr11:57406954-57427580:-,6,11.5,,,,,,1
4043,LRPAP1,ENSG00000163956,chr4:3506376-3532559:-,6,11.5,,,,,,
64805,P2RY12,ENSG00000169313,chr3:151337380-151384812:-,6,11,,1,,,,
5734,PTGER4,ENSG00000171522,chr5:40679498-40693735:+,6,11,,1,,,,
1173,AP2M1,ENSG00000161203,chr3:184174689-184184091:+,6,11,Y,,,,,
1832,DSP,ENSG00000096696,chr6:7541575-7586717:+,6,11,,,,,,
285704,RGMB,ENSG00000174136,chr5:98768650-98798643:+,6,11,,,,,,
51474,LIMA1,ENSG00000050405,chr12:50175788-50283546:-,6,11,,,,,,
799,CALCR,ENSG00000004948,chr7:93424487-93574730:-,6,11,,1,,,,
7226,TRPM2,ENSG00000142185,chr21:44350163-44443081:+,6,10.5,,,1,,,
131578,LRRC15,ENSG00000172061,chr3:194355247-194369743:-,6,10.5,,,,,,
55,ACPP,ENSG00000014257,chr3:132317367-132368298:+,6,10.5,,,,,1,
87,ACTN1,ENSG00000072110,chr14:68874143-68979440:-,6,10.5,,,,,,
8989,TRPA1,ENSG00000104321,chr8:72019917-72075617:-,6,10.5,,,1,,,
11006,LILRB4,ENSG00000186818,chr19:54643889-54670359:+,6,10.5,,,,,,
971,CD72,ENSG00000137101,chr9:35609533-35646810:-,6,10.5,,,,,,
8519,IFITM1,ENSG00000185885,chr11:313506-315272:+,6,10.5,,,,,,
10288,LILRB2,ENSG00000131042,chr19:54238904-54281184:-,6,10.5,,,,,,
79956,ERMP1,ENSG00000099219,chr9:5765076-5833117:-,6,10.5,,,,,1,
91304,TMEM259,ENSG00000182087,chr19:1009648-1021179:-,6,10.5,,,,,,
56927,GPR108,ENSG00000125734,chr19:6729914-6737603:-,6,10.5,,,,,,
1499,CTNNB1,ENSG00000168036,chr3:41194837-41260096:+,6,10,,,,,,
100,ADA,ENSG00000196839,chr20:44619522-44652233:-,6,10,,,,,1,
2185,PTK2B,ENSG00000120899,chr8:27311482-27459391:+,6,10,Y,,,1,,
7082,TJP1,ENSG00000104067,chr15:29699367-29968865:-,6,10,Y,,,,,
23513,SCRIB,ENSG00000180900,chr8:143790920-143815379:-,6,10,,,,,,
1739,DLG1,ENSG00000075711,chr3:197042560-197299300:-,6,10,,,,,,
1394,CRHR1,ENSG00000120088,chr17:45784280-45835828:+,6,10,,1,,,,
7525,YES1,ENSG00000176105,chr18:721588-812546:-,6,10,,,,1,,
5872,RAB13,ENSG00000143545,chr1:153981617-153986358:-,6,10,Y,,,,1,
9934,P2RY14,ENSG00000174944,chr3:151212117-151278467:-,6,10,,1,,,,
55004,LAMTOR1,ENSG00000149357,chr11:72085895-72103387:-,6,10,Y,,,,,
2864,FFAR1,ENSG00000126266,chr19:35351552-35353862:+,6,10,,1,,,,
768,CA9,ENSG00000107159,chr9:35673856-35681159:+,6,9.5,,,,,1,
4638,MYLK,ENSG00000065534,chr3:123610049-123884331:-,6,9.5,,,,1,,
1308,COL17A1,ENSG00000065618,chr10:104031286-104086002:-,6,9.5,,,,,,
1181,CLCN2,ENSG00000114859,chr3:184346185-184361651:-,6,9.5,,,1,,,
114569,MAL2,ENSG00000147676,chr8:119165034-119245673:+,6,9.5,,,,,,
23460,ABCA6,ENSG00000154262,chr17:69078702-69141888:-,6,9.5,,,,,,1
6574,SLC20A1,ENSG00000144136,chr2:112645857-112663827:+,6,9.5,,,,,,1
118,ADD1,ENSG00000087274,chr4:2843857-2930076:+,6,9.5,Y,,,,1,
79865,TREML2,ENSG00000112195,chr6:41190277-41201194:-,6,9.5,,,,,,
115350,FCRL1,ENSG00000163534,chr1:157794403-157820105:-,6,9.5,,,,,,
11314,CD300A,ENSG00000167851,chr17:74466416-74484796:+,6,9.5,,,,,,
114794,ELFN2,ENSG00000166897,chr22:37367960-37427470:-,6,9.5,,,,,1,
146722,CD300LF,ENSG00000186074,chr17:74694311-74712978:-,6,9.5,,,,,,
25758,KIAA1549L,ENSG00000110427,chr11:33542072-33674102:+,6,9.5,,,,,,
54207,KCNK10,ENSG00000100433,chr14:88180103-88326907:-,6,9.5,,,1,,,
114908,TMEM123,ENSG00000152558,chr11:102396332-102470384:-,6,9.5,,,,,,
9993,DGCR2,ENSG00000070413,chr22:19036282-19122454:-,6,9.5,,,,,,
256987,SERINC5,ENSG00000164300,chr5:80111651-80256079:-,6,9.5,,,,,,
1955,MEGF9,ENSG00000106780,chr9:120600813-120714470:-,6,9.5,,,,,,
374395,TMEM179B,ENSG00000185475,chr11:62787415-62790405:+,6,9.5,,,,,,
80213,TM2D3,ENSG00000184277,chr15:101621444-101652391:-,6,9.5,,,,,,
221477,C6orf89,ENSG00000198663,chr6:36871870-36928964:+,6,9.5,,,,,,
51172,NAGPA,ENSG00000103174,chr16:5024844-5034141:-,6,9.5,,,,,1,
9033,PKD2L1,ENSG00000107593,chr10:100288154-100330486:-,6,9.5,,,1,,,
4067,LYN,ENSG00000254087,chr8:55879813-56014168:+,6,9,,,,1,,
1813,DRD2,ENSG00000149295,chr11:113409615-113475691:-,6,9,,1,,,,
6714,SRC,ENSG00000197122,chr20:37344685-37406050:+,6,9,,,,1,,
5029,P2RY2,ENSG00000175591,chr11:73218298-73236352:+,6,9,,1,,,,
5962,RDX,ENSG00000137710,chr11:110174880-110296722:-,6,9,Y,,,,,
7434,VIPR2,ENSG00000106018,chr7:159028175-159144957:-,6,9,,1,,,,
27040,LAT,ENSG00000213658,chr16:28984826-28990783:+,6,9,,,,,,
376497,SLC27A1,ENSG00000130304,chr19:17468769-17506168:+,6,9,,,,,,1
27197,GPR82,ENSG00000171657,chrX:41724155-41730135:+,6,9,,1,,,,
4889,NPY5R,ENSG00000164129,chr4:163343939-163351934:+,6,9,,1,,,,
84868,HAVCR2,ENSG00000135077,chr5:157085832-157142869:-,6,8.5,,,,,,
21,ABCA3,ENSG00000167972,chr16:2275881-2340746:-,6,8.5,,,,,,1
780,DDR1,ENSG00000204580,chr6:30876421-30900156:+,6,8.5,,,,1,,
6506,SLC1A2,ENSG00000110436,chr11:35251206-35420063:-,6,8.5,,,,,,1
3055,HCK,ENSG00000101336,chr20:32052188-32101856:+,6,8.5,,,,1,,
3902,LAG3,ENSG00000089692,chr12:6772512-6778455:+,6,8.5,,,,,,
9122,SLC16A4,ENSG00000168679,chr1:110362848-110391082:-,6,8.5,,,,,,1
5664,PSEN2,ENSG00000143801,chr1:226870184-226896105:+,6,8.5,,,,,1,
2051,EPHB6,ENSG00000106123,chr7:142855061-142871094:+,6,8.5,,,,1,,
81793,TLR10,ENSG00000174123,chr4:38772239-38782990:-,6,8.5,,,,,,
4061,LY6E,ENSG00000160932,chr8:143017982-143023832:+,6,8.5,,,,,,
166929,SGMS2,ENSG00000164023,chr4:107824563-107915047:+,6,8.5,,,,,1,
201799,TMEM154,ENSG00000170006,chr4:152618632-152680165:-,6,8.5,,,,,,
3601,IL15RA,ENSG00000134470,chr10:5937569-5978187:-,6,8.5,,,,,,
10369,CACNG2,ENSG00000166862,chr22:36563921-36703558:-,6,8.5,,,1,,,
143903,LAYN,ENSG00000204381,chr11:111540280-111561745:+,6,8.5,,,,,,
10267,RAMP1,ENSG00000132329,chr2:237858893-237912114:+,6,8.5,,,,,,
4324,MMP15,ENSG00000102996,chr16:58025566-58046901:+,6,8.5,,,,,1,
2566,GABRG2,ENSG00000113327,chr5:162067540-162155536:+,6,8.5,,,1,,,
8745,ADAM23,ENSG00000114948,chr2:206443539-206621130:+,6,8.5,,,,,1,
954,ENTPD2,ENSG00000054179,chr9:137048098-137054045:-,6,8.5,,,,,1,
9860,LRIG2,ENSG00000198799,chr1:113073209-113132260:+,6,8.5,,,,,,
89845,ABCC10,ENSG00000124574,chr6:43427366-43450430:+,6,8.5,,,,,,1
11326,VSIG4,ENSG00000155659,chrX:66021738-66040125:-,6,8.5,,,,,,
132884,EVC2,ENSG00000173040,chr4:5542772-5709548:-,6,8.5,,,,,,
3938,LCT,ENSG00000115850,chr2:135787840-135837180:-,6,8.5,,,,,1,
64174,DPEP2,ENSG00000167261,chr16:67987394-68000586:-,6,8.5,,,,,1,
11136,SLC7A9,ENSG00000021488,chr19:32830509-32869766:-,6,8.5,,,,,,1
84063,KIRREL2,ENSG00000126259,chr19:35855861-35867109:+,6,8.5,,,,,,
338773,TMEM119,ENSG00000183160,chr12:108589846-108598320:-,6,8.5,,,,,,
51761,ATP8A2,ENSG00000132932,chr13:25372071-26025851:+,6,8.5,,,,,,1
203328,SUSD3,ENSG00000157303,chr9:93058688-93085138:+,6,8.5,,,,,,
8082,SSPN,ENSG00000123096,chr12:26121991-26299290:+,6,8.5,,,,,,
22853,LMTK2,ENSG00000164715,chr7:98106885-98209633:+,6,8.5,,,,1,,
10871,CD300C,ENSG00000167850,chr17:74541108-74546143:-,6,8.5,,,,,,
6398,SECTM1,ENSG00000141574,chr17:82321024-82334074:-,6,8.5,,,,,,
23507,LRRC8B,ENSG00000197147,chr1:89524836-89597864:+,6,8.5,,,,,,
89822,KCNK17,ENSG00000124780,chr6:39299001-39314553:-,6,8.5,,,1,,,
50856,CLEC4A,ENSG00000111729,chr12:8123632-8138607:+,6,8.5,,,,,,
151295,SLC23A3,ENSG00000213901,chr2:219161465-219170095:-,6,8.5,,,,,,1
124446,TMEM219,ENSG00000149932,chr16:29940885-29973052:+,6,8.5,,,,,,
54682,MANSC1,ENSG00000111261,chr12:12326056-12350541:-,6,8.5,,,,,,
79937,CNTNAP3,ENSG00000106714,chr9:39072767-39288315:-,6,8.5,,,,,,
116068,LYSMD3,ENSG00000176018,chr5:90515611-90529584:-,6,8.5,,,,,,
80131,LRRC8E,ENSG00000171017,chr19:7888505-7902021:+,6,8.5,,,,,,
56146,PCDHA2,ENSG00000204969,chr5:140794852-141012344:+,6,8.5,,,,,,
4082,MARCKS,ENSG00000277443,chr6:113857362-113863471:+,6,8,,,,,1,
5731,PTGER1,ENSG00000160951,chr19:14472466-14475362:-,6,8,,1,,,,
2534,FYN,ENSG00000010810,chr6:111660332-111873452:-,6,8,,,,1,,
4158,MC2R,ENSG00000185231,chr18:13882044-13915707:-,6,8,,1,,,,
84059,ADGRV1,ENSG00000164199,chr5:90529344-91164221:+,6,8,,1,,,,
10718,NRG3,ENSG00000185737,chr10:81875314-82987179:+,6,8,,,,,,
2358,FPR2,ENSG00000171049,chr19:51752026-51770526:+,6,8,,1,,,,
7439,BEST1,ENSG00000167995,chr11:61949821-61965515:+,6,8,,,1,,,
7976,FZD3,ENSG00000104290,chr8:28494205-28574268:+,6,8,,1,,,,
554,AVPR2,ENSG00000126895,chrX:153902531-153907166:+,6,8,,1,,,,
2861,GPR37,ENSG00000170775,chr7:124745997-124765627:-,6,8,,1,,,,
53836,GPR87,ENSG00000138271,chr3:151294086-151316952:-,6,8,,1,,,,
85455,DISP2,ENSG00000140323,chr15:40358235-40378639:+,6,8,,,,,,
5746,PTH2R,ENSG00000144407,chr2:208359714-208854503:+,6,8,,1,,,,
3805,KIR2DL4,ENSG00000189013,chr19:54803535-54814517:+,6,8,,,,,,
115330,GPR146,ENSG00000164849,chr7:1044576-1059261:+,6,8,,1,,,,
151,ADRA2B,ENSG00000274286,chr2:96112875-96116245:-,6,8,,1,,,,
287,ANK2,ENSG00000145362,chr4:112818109-113383740:+,6,8,,,,,,
54843,SYTL2,ENSG00000137501,chr11:85694224-85811159:-,6,8,,,,,,
9170,LPAR2,ENSG00000064547,chr19:19623668-19628930:-,6,8,,1,,,,
3590,IL11RA,ENSG00000137070,chr9:34650702-34661892:+,6,8,,,,,,
442213,PTCHD4,ENSG00000244694,chr6:47878028-48068689:-,6,8,,,,,,
387509,GPR153,ENSG00000158292,chr1:6247346-6260975:-,6,8,,1,,,,
9267,CYTH1,ENSG00000108669,chr17:78674048-78782297:-,6,8,,,,,,
6344,SCTR,ENSG00000080293,chr2:119439843-119525301:-,6,8,,1,,,,
2842,GPR19,ENSG00000183150,chr12:12660891-12696207:-,6,8,,1,,,,
2834,PRLHR,ENSG00000119973,chr10:118589989-118595699:-,6,8,,1,,,,
23432,GPR161,ENSG00000143147,chr1:168079543-168137667:-,6,8,,1,,,,
50840,TAS2R14,ENSG00000212127,chr12:10937406-11171573:-,6,8,,1,,,,
353345,GPR141,ENSG00000187037,chr7:37683796-37833788:+,6,8,,1,,,,
64398,MPP5,ENSG00000072415,chr14:67241109-67335819:+,6,8,,,,,,
57191,VN1R1,ENSG00000178201,chr19:57454790-57457142:-,6,8,,1,,,,
611,OPN1SW,ENSG00000128617,chr7:128772491-128775790:-,6,8,,1,,,,
54112,GPR88,ENSG00000181656,chr1:100538137-100542018:+,6,8,,1,,,,
10888,GPR83,ENSG00000123901,chr11:94377311-94401419:-,6,8,,1,,,,
23596,OPN3,ENSG00000054277,chr1:241590102-241677376:-,6,8,,1,,,,
10936,GPR75,ENSG00000119737,chr2:53852913-53859989:-,6,8,,1,,,,
221188,ADGRG5,ENSG00000159618,chr16:57542421-57591681:+,6,8,,1,,,,
196463,PLBD2,ENSG00000151176,chr12:113358566-113391625:+,6,8,,,,,1,
23620,NTSR2,ENSG00000169006,chr2:11658178-11670164:-,6,8,,1,,,,
389434,IYD,ENSG00000009765,chr6:150368892-150405969:+,6,8,,,,,1,
222487,ADGRG3,ENSG00000182885,chr16:57668187-57689378:+,6,8,,1,,,,
2359,FPR3,ENSG00000187474,chr19:51795163-51826189:+,6,8,,1,,,,
93129,ORAI3,ENSG00000175938,chr16:30949066-30956461:+,6,8,,,,,,
27198,HCAR1,ENSG00000196917,chr12:122726076-122730843:-,6,8,,1,,,,
259292,TAS2R46,ENSG00000226761,chr12:11061365-11062294:-,6,8,,1,,,,
54434,SSH1,ENSG00000084112,chr12:108778192-108857590:-,6,8,,,,,1,
4988,OPRM1,ENSG00000112038,chr6:154010496-154246867:+,6,8,,1,,,,
84873,ADGRG7,ENSG00000144820,chr3:100609589-100695479:+,6,8,,1,,,,
89766,UMODL1,ENSG00000177398,chr21:42062959-42143453:+,6,8,,,,,,
6840,SVIL,ENSG00000197321,chr10:29457338-29736781:-,6,8,Y,,,,,
343406,OR10R2,ENSG00000198965,chr1:158479878-158480885:+,6,8,,1,,,,
8502,PKP4,ENSG00000144283,chr2:158456964-158682879:+,6,8,,,,,,
283659,PRTG,ENSG00000166450,chr15:55611546-55743090:-,6,8,,,,,,
50832,TAS2R4,ENSG00000127364,chr7:141778442-141780819:+,6,8,,1,,,,
401427,OR2A7,ENSG00000243896,chr7:144258607-144259722:-,6,8,,1,,,,
4161,MC5R,ENSG00000176136,chr18:13824155-13826743:+,6,8,,1,,,,
94233,OPN4,ENSG00000122375,chr10:86654557-86666848:+,6,8,,1,,,,
116512,MRGPRD,ENSG00000172938,chr11:68980021-68980986:-,6,8,,1,,,,
26333,OR7A17,ENSG00000185385,chr19:14880426-14881452:-,6,8,,1,,,,
11318,GPR182,ENSG00000166856,chr12:56994446-56998441:+,6,8,,1,,,,
391107,OR10K2,ENSG00000180708,chr1:158419928-158420866:-,6,8,,1,,,,
10692,RRH,ENSG00000180245,chr4:109827994-109844604:+,6,8,,1,,,,
127623,OR2B11,ENSG00000177535,chr1:247451029-247451982:-,6,8,,1,,,,
391109,OR10K1,ENSG00000173285,chr1:158465562-158466503:+,6,8,,1,,,,
2854,GPR32,ENSG00000142511,chr19:50770464-50771732:+,6,8,,1,,,,
338662,OR8D4,ENSG00000181518,chr11:123906146-123907476:+,6,8,,1,,,,
2835,GPR12,ENSG00000132975,chr13:26755200-26760785:-,6,8,,1,,,,
391192,OR2L3,ENSG00000198128,chr1:248060682-248061620:+,6,8,,1,,,,
9287,TAAR2,ENSG00000146378,chr6:132617022-132624275:-,6,8,,1,,,,
284521,OR2L13,ENSG00000196071,chr1:247937191-248100922:+,6,8,,1,,,,
1395,CRHR2,ENSG00000106113,chr7:30651943-30700129:-,6,8,,1,,,,
2865,FFAR3,ENSG00000185897,chr19:35358460-35360485:+,6,8,,1,,,,
390429,OR4N2,ENSG00000176294,chr14:19719015-19828372:+,6,8,,1,,,,
5540,NPY4R,ENSG00000204174,chr10:46461099-46465881:-,6,8,,1,,,,
27201,GPR78,ENSG00000155269,chr4:8558725-8619761:+,6,8,,1,,,,
390436,OR4K17,ENSG00000176230,chr14:20117407-20118438:+,6,8,,1,,,,
139378,ADGRG4,ENSG00000156920,chrX:136300963-136416888:+,6,8,,1,,,,
117194,MRGPRX2,ENSG00000183695,chr11:19054455-19060681:-,6,8,,1,,,,
2849,GPR26,ENSG00000154478,chr10:123666355-123694607:+,6,8,,1,,,,
81061,OR11H1,ENSG00000130538,chr22:15528158-15529139:+,6,8,,1,,,,
26716,OR2H1,ENSG00000204688,chr6:29457181-29464328:+,6,8,,1,,,,
26248,OR2K2,ENSG00000171133,chr9:111327483-111328520:-,6,8,,1,,,,
79544,OR4K1,ENSG00000155249,chr14:19935608-19936683:+,6,8,,1,,,,
319100,TAAR6,ENSG00000146383,chr6:132570322-132571359:+,6,8,,1,,,,
390212,GPR152,ENSG00000175514,chr11:67451301-67452729:-,6,8,,1,,,,
128360,OR10T2,ENSG00000186306,chr1:158398522-158399466:-,6,8,,1,,,,
116534,MRGPRE,ENSG00000184350,chr11:3227698-3232386:-,6,8,,1,,,,
391195,OR2T33,ENSG00000177212,chr1:248272852-248273814:-,6,8,,1,,,,
128372,OR6N1,ENSG00000197403,chr1:158765744-158766682:-,6,8,,1,,,,
392309,OR13J1,ENSG00000168828,chr9:35869263-35870601:-,6,8,,1,,,,
26682,OR4F4,ENSG00000177693,chr15:101922042-101923095:-,6,8,,1,,,,
26692,OR2W1,ENSG00000204704,chr6:29044213-29045240:-,6,8,,1,,,,
4994,OR3A1,ENSG00000180090,chr17:3291635-3292600:-,6,8,,1,,,,
26188,OR1C1,ENSG00000221888,chr1:247757462-247758406:-,6,8,,1,,,,
127069,OR2T10,ENSG00000184022,chr1:248592830-248593768:-,6,8,,1,,,,
26245,OR2M4,ENSG00000171180,chr1:248238929-248239864:+,6,8,,1,,,,
347088,ADGRD2,ENSG00000180264,chr9:124451600-124478589:+,6,8,,1,,,,
390437,OR4N5,ENSG00000184394,chr14:20143736-20144662:+,6,8,,1,,,,
125963,OR1M1,ENSG00000170929,chr19:9093179-9094213:+,6,8,,1,,,,
282770,OR10AG1,ENSG00000174970,chr11:55967558-55968463:-,6,8,,1,,,,
283159,OR8D1,ENSG00000196341,chr11:124309812-124310837:-,6,8,,1,,,,
125958,OR7D4,ENSG00000174667,chr19:9213850-9214871:-,6,8,,1,,,,
441933,OR13G1,ENSG00000197437,chr1:247672118-247673041:-,6,8,,1,,,,
121275,OR10AD1,ENSG00000172640,chr12:48202083-48203387:-,6,8,,1,,,,
26476,OR10J1,ENSG00000196184,chr1:159439722-159440811:+,6,8,,1,,,,
138799,OR13C5,ENSG00000277556,chr9:104598457-104599413:-,6,8,,1,,,,
50833,TAS2R16,ENSG00000128519,chr7:122994704-122995700:-,6,8,,1,,,,
254879,OR2T6,ENSG00000198104,chr1:248387609-248388535:+,6,8,,1,,,,
26246,OR2L2,ENSG00000203663,chr1:248038268-248039206:+,6,8,,1,,,,
219960,OR10Q1,ENSG00000180475,chr11:58227882-58228918:-,6,8,,1,,,,
317703,VN1R4,ENSG00000228567,chr19:53266676-53267723:-,6,8,,1,,,,
122748,OR11H6,ENSG00000176219,chr14:20223632-20224805:+,6,8,,1,,,,
9038,TAAR5,ENSG00000135569,chr6:132588673-132589686:-,6,8,,1,,,,
441911,OR10J3,ENSG00000196266,chr1:159313670-159314659:-,6,8,,1,,,,
127066,OR14C36,ENSG00000177174,chr1:248348775-248349713:+,6,8,,1,,,,
5956,OPN1LW,ENSG00000102076,chrX:154144224-154159032:+,6,8,,1,,,,
128368,OR10Z1,ENSG00000198967,chr1:158606439-158607380:+,6,8,,1,,,,
79295,OR5H6,ENSG00000230301,chr3:98264285-98265262:+,6,8,,1,,,,
125962,OR7G1,ENSG00000161807,chr19:9114828-9115763:-,6,8,,1,,,,
79310,OR5H2,ENSG00000197938,chr3:98282888-98283832:+,6,8,,1,,,,
2830,GPR6,ENSG00000146360,chr6:109978256-109980718:+,6,8,,1,,,,
127608,OR2AJ1,ENSG00000177275,chr1:247933769-247934755:+,6,8,,1,,,,
81099,OR4F17,ENSG00000176695,chr19:107461-111696:+,6,8,,1,,,,
390431,OR4K2,ENSG00000165762,chr14:19876232-19877309:+,6,8,,1,,,,
81341,OR10W1,ENSG00000172772,chr11:58266792-58268260:-,6,8,,1,,,,
283297,OR10A4,ENSG00000170782,chr11:6876625-6877619:+,6,8,,1,,,,
122740,OR4K14,ENSG00000169484,chr14:20014260-20015193:-,6,8,,1,,,,
390439,OR11G2,ENSG00000196832,chr14:20197336-20198446:+,6,8,,1,,,,
403273,OR5H14,ENSG00000236032,chr3:98149326-98150405:+,6,8,,1,,,,
440153,OR11H12,ENSG00000257115,chr14:18601045-18602129:+,6,8,,1,,,,
127068,OR2T34,ENSG00000183310,chr1:248573801-248574757:-,6,8,,1,,,,
390264,OR10G4,ENSG00000254737,chr11:124015575-124016510:+,6,8,,1,,,,
390538,OR4M2,ENSG00000274102,chr15:22080527-22081659:+,6,8,,1,,,,
81127,OR4K15,ENSG00000169488,chr14:19975444-19976659:+,6,8,,1,,,,
134083,OR2Y1,ENSG00000174339,chr5:180739042-180740099:-,6,8,,1,,,,
120776,OR2D2,ENSG00000166368,chr11:6891490-6892599:-,6,8,,1,,,,
343173,OR2T3,ENSG00000196539,chr1:248473351-248474307:+,6,8,,1,,,,
26689,OR4D1,ENSG00000141194,chr17:58155133-58156156:+,6,8,,1,,,,
122742,OR4L1,ENSG00000176246,chr14:20060045-20060983:+,6,8,,1,,,,
390445,OR5AU1,ENSG00000169327,chr14:21154865-21156063:-,6,8,,1,,,,
390168,OR5M1,ENSG00000255012,chr11:56612555-56613502:-,6,8,,1,,,,
135948,OR2F2,ENSG00000221910,chr7:143935166-143936279:+,6,8,,1,,,,
388761,OR14A2,ENSG00000241128,chr1:247723099-247724043:-,6,8,,1,,,,
390148,OR5W2,ENSG00000187612,chr11:55913650-55914582:-,6,8,,1,,,,
441308,OR4F21,ENSG00000176269,chr8:166049-167043:-,6,8,,1,,,,
26497,OR10D3,ENSG00000197309,chr11:124185216-124186245:+,6,8,,1,,,,
256148,OR4S1,ENSG00000176555,chr11:48306223-48307152:+,6,8,,1,,,,
26189,OR1A2,ENSG00000172150,chr17:3197519-3198448:+,6,8,,1,,,,
219858,OR8B12,ENSG00000170953,chr11:124542682-124543679:-,6,8,,1,,,,
8383,OR1A1,ENSG00000172146,chr17:3215621-3216550:+,6,8,,1,,,,
81327,OR4A16,ENSG00000181961,chr11:55343201-55344187:+,6,8,,1,,,,
79317,OR4K5,ENSG00000176281,chr14:19920582-19921659:+,6,8,,1,,,,
283093,OR4C12,ENSG00000221954,chr11:49981473-49982535:-,6,8,,1,,,,
81050,OR5AC2,ENSG00000196578,chr3:98087173-98088102:+,6,8,,1,,,,
392392,OR1K1,ENSG00000165204,chr9:122800123-122801073:+,6,8,,1,,,,
403278,OR5K4,ENSG00000196098,chr3:98353854-98354819:+,6,8,,1,,,,
390190,OR5B2,ENSG00000172365,chr11:58422265-58423313:-,6,8,,1,,,,
392376,OR13C2,ENSG00000276119,chr9:104604671-104605627:-,6,8,,1,,,,
81300,OR4P4,ENSG00000181927,chr11:55638358-55639296:+,6,8,,1,,,,
26494,OR8G1,ENSG00000197849,chr11:124249676-124250611:+,6,8,,1,,,,
390433,OR4K13,ENSG00000176253,chr14:20033844-20034760:-,6,8,,1,,,,
135941,OR2A14,ENSG00000221938,chr7:144109583-144130069:+,6,8,,1,,,,
286362,OR13C9,ENSG00000136839,chr9:104617248-104618204:-,6,8,,1,,,,
119765,OR4B1,ENSG00000175619,chr11:48216792-48217762:+,6,8,,1,,,,
441639,OR9K2,ENSG00000170605,chr12:55129681-55130802:+,6,8,,1,,,,
81318,OR4A5,ENSG00000221840,chr11:54706885-54707832:+,6,8,,1,,,,
219983,OR4D6,ENSG00000166884,chr11:59456938-59457991:+,6,8,,1,,,,
79501,OR4F5,ENSG00000186092,chr1:69091-70008:+,6,8,,1,,,,
