UNIPROT	Entrez	symbol	GBM_GTEX.Y8DK.0011.R10A.SM.HAKY1	GBM_GTEX.UTHO.0011.R10A.SM.HAKY2	GBM_GTEX.R55F.0011.R10A.SM.HAKXY	GBM_GTEX.QVJO.0011.R10A.SM.HAKXV	GBM_GTEX.P44H.0011.R10A.SM.HAKXX	GBM_GTEX.RU72.0011.R10A.SM.HAKXS	GBM_GTEX.RN5K.0011.R10A.SM.HAKXU	GBM_GTEX.WVLH.0011.R10A.SM.HAKXZ	GBM_GTEX.Q2AG.0011.R10A.SM.HAKXT	GBM_GTEX.NPJ7.0011.R10A.SM.HAKXW
Q6P2P2	90826	PRMT9	0.01348843	-0.089518219	-0.096963017	-0.051345057	0.012007742	-0.029373807	-0.058897033	-0.223006765	-0.1219753	0.002953455
Q6P2Q9	10594	PRPF8	-0.488575531	-0.404600334	-0.315762468	-0.356410084	-0.488161337	-0.447611462	-0.421338068	-0.479673224	-0.485513061	-0.413824981
Q6P3S1	163486	DENND1B	-0.376634476	0.262085564	0.210202415	0.036273751	-0.095324542	0.191593503	-0.015472278	0.469419358	NA	NA
Q6P3S6	54455	FBXO42	0.348688755	0.398247684	0.418363914	0.423668821	0.507170733	0.414843083	0.347708516	0.28772892	0.381024076	0.213408005
Q6P3W2	120526	DNAJC24	0.124418074	0.238846973	0.001477484	0.149803105	0.200049256	0.18873678	-0.040317057	0.29771024	0.641376324	NA
Q6P3W7	55681	SCYL2	0.082504102	0.048087046	0.149749106	0.156443381	0.071934731	0.193240814	0.035715713	0.089213575	0.051876155	0.118809833
Q6P3X3	55622	TTC27	-0.336418749	-0.15608601	-0.103538843	-0.45495621	-0.177851787	-0.250050033	-0.282901807	0.099132898	-0.107543615	-0.36763864
Q6P499	57185	NIPAL3	0.927907343	0.621603568	0.86549623	0.631201068	0.647404865	0.796023736	0.480050196	0.673098893	0.978485807	0.598092319
Q6P4A7	119559	SFXN4	0.661219179	0.618730249	0.674441371	0.382028529	0.446537185	0.508977996	0.255104112	0.596809739	0.701667419	NA
Q6P4A8	79887	PLBD1	-1.694284118	-1.701140494	-1.260007203	-1.533562802	-0.686184675	-1.53634274	-0.914108531	-0.794343717	-0.875335774	-1.046810803
Q6P4E1	113201	GOLM2	0.044830202	0.05261481	0.022391998	-0.115742796	0.118319833	-0.255847541	-0.273841928	-0.061423338	0.05609898	0.027980912
Q6P4F2	112812	FDX2	0.651737187	0.590934071	0.69129486	0.72325367	0.594329851	0.638812935	0.456240695	0.769281994	0.470055558	0.443795
Q6P4I2	84942	WDR73	0.172510841	0.090619924	0.161402045	0.285045551	-0.135443973	0.082999284	0.023855757	0.123625097	-0.188437427	0.185549619
Q6P4Q7	26504	CNNM4	0.432576758	0.340094521	0.341881771	0.3472956	0.48354249	0.432952362	0.255777403	0.448933186	NA	0.382827087
Q6P4R8	4798	NFRKB	-0.008977202	-0.222377123	-0.277841955	-0.169769895	-0.276673141	-0.125620223	-0.188107714	-0.090583315	-0.229730759	-0.428986641
Q6P587	81889	FAHD1	0.45727428	0.373132269	0.267082556	0.240390726	0.253853442	0.416636101	0.390008554	0.587524478	0.422808544	0.240900328
Q6P589	79626	TNFAIP8L2	-0.228930334	-0.349465755	-0.868170662	-0.316524143	-0.474203476	-0.02775021	-0.174689844	-0.362521015	-0.530417961	-0.942627891
Q6P5R6	200916	RPL22L1	-0.151103053	-0.72143321	0.124073955	-1.656129195	-0.515623835	0.388860613	0.133591879	-0.596429783	-0.197388096	-0.175532302
Q6P6B7	54522	ANKRD16	0.540419547	0.584035968	0.320582769	0.329809084	0.524529927	0.505111455	0.121534548	0.525141212	0.425065489	0.538209904
Q6P6C2	54890	ALKBH5	-0.265075599	-0.132345484	0.142972255	-0.076024972	-0.015843674	-0.190003661	-0.060937431	-0.022795489	-0.03201132	0.007348778
Q6P995	165215	FAM171B	0.9678743	0.976533695	0.986647871	0.954809844	0.787772809	0.991626945	0.875322223	1.076419589	0.957648328	1.005111888
Q6P996	23042	PDXDC1	-0.159802137	-0.345870579	-0.159067438	-0.143811684	-0.155434874	-0.034498537	-0.041885659	-0.142807681	-0.095733095	-0.26739504
Q6P9B6	57707	MEAK7	0.299064187	0.263717323	0.444191881	0.282695843	0.227035722	0.169056683	0.396493719	0.382314057	0.315429984	0.286939999
Q6P9B9	80789	INTS5	-0.200929558	-0.367408089	-0.226600416	-0.516526766	-0.206935873	0.017041213	0.039550665	-0.131810897	-0.148610904	-0.484646822
Q6P9F7	23507	LRRC8B	0.933216938	0.941960742	1.008957449	0.978758074	0.773867429	0.463199205	0.71740336	0.904994895	1.066904769	0.886158366
Q6P9G4	201799	TMEM154	NA	0.400346762	-0.009572211	-0.244444699	NA	-0.184952421	NA	-1.031176338	0.437963447	0.138712623
Q6P9H5	474344	GIMAP6	-0.710035515	-0.546253978	0.100191475	-0.828786876	-0.150833679	-0.061349031	0.471449301	NA	-0.150131863	-0.03053492
Q6PCB0	64856	VWA1	-0.880122874	-1.048954185	-1.04241049	-0.695518681	-0.838929746	-0.53475823	-0.222809757	-0.641040875	-0.170343406	-0.361768482
Q6PCB5	222194	RSBN1L	-0.185916714	-0.131000655	-0.182253353	-0.064128174	-0.437450042	0.259833707	-0.333206417	-0.445754785	-0.069617536	-0.418195632
Q6PCB6	58489	ABHD17C	0.386880383	0.40769564	0.332181188	0.306548622	0.287046824	0.205282178	0.362824436	0.390828697	0.393611762	0.269101069
Q6PCB7	376497	SLC27A1	0.007212354	0.045760302	0.162785711	-0.153739968	-0.017838116	0.067884526	-0.124615204	0.143102051	0.054437324	0.128132688
Q6PCB8	133418	EMB	0.312433603	0.097790707	0.456232747	0.095034833	0.222173995	NA	0.500349675	0.163310399	0.263385715	0.229335255
Q6PCE3	283209	PGM2L1	0.388519912	0.17360219	0.423095005	0.300057859	0.370539546	0.507888263	0.373422824	0.50257519	0.485585095	0.339835603
Q6PD62	9646	CTR9	-0.615622758	-0.45045344	-0.214112332	-0.312244539	-0.48113108	-0.22887314	-0.176662634	-0.474605215	-0.538558129	-0.229938271
Q6PD74	79719	AAGAB	0.090505979	0.019736663	0.179039689	0.198719759	0.024406855	0.14706885	0.133479174	0.071881405	0.115565936	0.028198669
Q6PFW1	9677	PPIP5K1	0.274870383	0.406861626	0.384374266	0.46982025	0.49687247	0.624313663	0.520584179	0.555731212	0.340331313	0.53073065
Q6PGN9	84722	PSRC1	-0.009202263	-0.217634741	-0.248139875	-0.041962171	0.283742176	0.007831772	-0.058250766	0.279096616	-0.124648025	-0.102201731
Q6PGP7	9652	SKIC3	0.112467106	0.093533632	-0.058657544	0.075531181	-0.179891103	0.015951462	0.071244758	0.117341998	-0.024390354	-0.108421072
Q6PH85	55208	DCUN1D2	0.577787135	0.813230505	0.709586832	-0.191154325	0.601299888	0.416110432	0.760419645	NA	0.529089078	0.475003547
Q6PHR2	25989	ULK3	0.494053801	0.538777558	0.403076909	0.314560102	0.270882841	0.564674942	0.42204146	0.42662033	0.463683898	0.444748708
Q6PI47	130535	KCTD18	-0.438702491	-0.04794157	0.102311672	-0.17980883	NA	-0.3546702	-0.021209697	-0.013498753	-0.10209885	-2.268281701
Q6PI48	55157	DARS2	0.278989117	0.133221744	0.195780906	-0.106560118	0.011676362	0.203368426	0.211051955	0.338012457	0.309200908	0.166578896
Q6PI78	157378	TMEM65	1.093506435	0.50465711	0.695968944	0.748856234	0.67575067	0.650031397	0.4995944	0.739178193	1.008412712	0.686406227
Q6PID6	23548	TTC33	0.103069047	0.21295665	0.186752977	0.15987113	0.263397165	0.25606492	0.214876324	0.2042596	0.023313154	0.278981308
Q6PID8	23008	KLHDC10	-0.281492041	NA	-0.133416114	0.351596327	0.120419352	0.01545726	-0.217170245	0.180816568	0.331637449	-0.048063702
Q6PII3	51244	CCDC174	-0.210471188	-0.154716658	-0.229216804	-0.437521682	-0.229238163	0.053252885	0.244812854	-0.000261979	-0.176425945	-0.082656452
Q6PII5	84264	HAGHL	0.765445203	0.897468648	0.594010721	0.713138852	0.570366732	0.675500324	0.778811226	0.789892241	0.686057221	0.607283312
Q6PIJ6	81545	FBXO38	-0.069584736	-0.005895048	0.072137876	-0.0582525	0.174773615	0.112857148	0.09085563	0.027574996	0.122977173	0.047911273
Q6PIL6	80333	KCNIP4	1.689405619	1.297029944	1.571625433	2.201446938	1.109511818	1.090354248	1.809824614	1.16179437	0.784069004	0.835613556
Q6PIU2	57552	NCEH1	0.891558868	0.741292675	0.908150369	0.764108506	0.602343441	0.818731608	0.676545121	0.86186689	0.8162518	0.788250536
Q6PIY7	167153	TENT2	0.151027517	0.357192267	0.495008577	NA	0.017865347	NA	-0.195817842	NA	0.303294711	-0.281239702
Q6PJ69	201292	TRIM65	-0.147773029	-0.151136467	-0.029740775	0.026808515	-0.297791575	-0.074096098	0.15971342	-0.338811153	-0.415845494	-0.096863658
Q6PJF5	79651	RHBDF2	-1.333541821	-0.395536185	-0.478739897	-0.268073395	-0.593346711	-0.444017641	-0.364007494	-1.214260325	-0.553063634	-0.984119176
Q6PJG2	91748	MIDEAS	-0.4585972	-0.154984283	-0.510607715	-0.217925349	-0.136398582	-0.315003853	-0.657736873	-0.279340099	-0.153875596	-0.161029769
Q6PJG6	221927	BRAT1	-0.706452945	-0.51580837	-0.199861067	-0.414801561	-0.005605369	-0.427790446	-0.5673392	-0.39136839	-0.290198216	-0.36785562
Q6PJG9	78999	LRFN4	0.695658273	0.531611136	0.694576608	0.532763514	0.745866249	0.644478578	0.394743749	0.37151307	0.42573948	0.62836156
Q6PJI9	79726	WDR59	0.125439025	0.112656699	0.157989318	0.162794303	0.326925022	0.164623532	0.257154424	0.169456695	0.134319651	0.065387662
Q6PJT7	79882	ZC3H14	-0.565870202	-0.575840568	-0.308066046	-0.283128727	-0.290788292	-0.27818654	-0.282061727	-0.254930591	-0.386746598	-0.69463758
Q6PJW8	163882	CNST	0.49590698	0.468799253	0.608618576	0.455787345	0.654483145	0.479731069	0.68780173	0.490353497	0.532907468	0.735188667
Q6PK18	79701	OGFOD3	-0.428119399	-0.168334941	-0.746895114	-0.14326241	-0.12110957	-0.355905959	-0.24190181	-1.193855076	-0.536203558	-0.811417377
Q6PKC3	51061	TXNDC11	0.583120001	-0.062095983	NA	0.154966422	0.065912357	0.019800626	-0.347826052	NA	0.031855166	NA
Q6PKG0	23367	LARP1	0.229550694	0.190630712	0.204581466	0.187645005	0.229982243	0.331631194	0.178855938	0.290340325	0.222480972	0.120470689
Q6PL18	29028	ATAD2	-0.927839152	-0.191546807	-0.726443486	-0.120648815	-0.759986408	-0.713649732	-0.416373301	-0.30516858	-0.2915574	-0.258970467
Q6PL24	283578	TMED8	0.442234867	0.383618834	0.380676156	0.424011821	0.461887369	0.388082981	0.525388071	0.455254561	0.387546182	0.231046208
Q6PML9	10463	SLC30A9	0.553749937	0.521221362	0.565201901	0.62629071	0.523869497	0.488923214	0.246717189	0.599309575	0.472726816	0.532117718
Q6PUV4	10814	CPLX2	1.360947506	1.271050756	1.11617992	1.306398735	1.425971967	1.011747167	1.796231044	1.080739743	1.077568489	1.1666772
Q6Q0C0	84231	TRAF7	0.279113494	0.278703358	0.381507161	0.236179956	0.308092392	0.169296215	0.218513064	0.153765272	0.392544014	0.227977246
Q6QEF8	84940	CORO6	2.364674565	2.124341133	1.965476454	1.569111851	1.89113581	2.021723642	1.62587421	2.069498354	0.833220212	2.353434335
Q6QHF9	196743	PAOX	0.382094088	0.319519726	NA	0.391721088	0.057877049	0.173122104	0.358939899	-0.105720075	0.208498551	0.055423215
Q6QNY0	388552	BLOC1S3	-0.131739575	-0.382456701	-0.004453511	-0.208504237	-0.355360726	-0.085771328	-0.020096129	-0.27214819	-0.437069926	-0.351342379
Q6QNY1	282991	BLOC1S2	0.009642283	0.253279957	0.180654365	0.109652398	0.237507655	-0.055646979	0.154595607	-0.040405666	0.06025314	0.101441044
Q6R327	253260	RICTOR	0.103416585	0.158058134	0.160803745	0.164882975	0.178401447	0.221784331	0.153281158	0.155315412	0.055309092	0.119049476
Q6RFH5	54663	WDR74	-0.463675305	-0.29333038	0.046233855	-0.115608627	-0.347158973	0.112180981	-0.06178815	-0.088903227	-0.648265481	-0.31947639
Q6RI45	254065	BRWD3	-0.915344408	0.01472619	NA	NA	-0.228079725	-0.090042222	-0.279041326	-0.160747354	-0.03188367	0.001561588
Q6RW13	57085	AGTRAP	0.134446219	-0.18648468	-3.505238285	-0.252260768	-0.193011774	-0.313081653	0.276852839	NA	-2.446867849	0.085792816
Q6SJ93	374393	FAM111B	NA	NA	-0.336602154	-1.481754786	-0.06910757	-0.612986089	-1.129988817	-0.525745115	-1.203021566	-0.973830824
Q6SPF0	90378	SAMD1	-0.114813921	-0.380382924	-0.113152038	-0.508065815	-0.543073092	-0.087555236	-0.531303689	-0.467613409	-0.1359784	-0.338672791
Q6STE5	6604	SMARCD3	-0.084361631	-0.247594356	0.067786087	0.039993103	-0.183864339	-0.223653679	-0.217025341	-0.050970092	-0.103974843	-0.079857566
Q6SZW1	23098	SARM1	-0.178026385	-0.364733613	-0.258984087	-0.257159566	-0.267476222	-0.134108723	-0.23918271	-0.158621534	-0.085677058	-0.252619572
Q6T4R5	4810	NHS	-0.048867757	-0.604808195	0.075307345	-0.530104699	0.348415498	-0.042847526	0.201132139	-0.092975573	-0.070400962	0.165392542
Q6U841	57282	SLC4A10	2.284040745	1.407566728	1.915099727	2.065433649	1.394368108	1.377924608	1.094138585	1.613841698	1.630831356	1.579985435
Q6UB28	254042	METAP1D	0.192877055	0.094812414	0.085701217	-0.111777186	0.024727478	0.059227727	0.134060809	0.10126994	0.094358245	0.295965626
Q6UB35	25902	MTHFD1L	0.114430519	0.118326919	0.085271218	0.131518892	0.229850923	-0.105164634	0.032153348	0.212621966	0.173517979	0.222744533
Q6UB98	23253	ANKRD12	-1.481476607	0.01591362	0.161906331	-0.747110785	-0.91009918	0.071785797	-0.138552412	NA	0.1917035	-2.321467778
Q6UB99	29123	ANKRD11	-0.110438272	0.009587815	-0.318234525	-0.275023287	0.036445517	-0.052846126	-4.76E-05	-0.339897955	0.150511433	0.288006982
Q6ULP2	54812	AFTPH	0.300757239	0.405954984	0.290895603	0.263044596	0.362092046	0.467037738	0.441165376	0.312749821	0.384821714	0.103076506
Q6UN15	81608	FIP1L1	-0.746800346	-0.656288507	-0.687464252	-0.378872706	-0.097311758	-0.224123756	-0.435184017	-0.488672348	-0.52736604	-0.716788982
Q6UUV7	64784	CRTC3	-0.153833521	-0.460014944	-0.331303781	-0.395963327	-0.117404971	-0.105659179	-0.007617439	-0.193515382	-0.125022586	-0.332355194
Q6UUV9	23373	CRTC1	0.485023528	0.585705425	0.419618121	0.404328051	0.40350157	0.442029199	0.639059386	0.389013332	0.389387313	0.418733323
Q6UVJ0	163786	SASS6	0.123680586	NA	-0.278331744	0.055761235	0.488109415	-2.541959851	NA	1.380671216	0.426620871	NA
Q6UVK1	1464	CSPG4	-0.771701609	-0.424836346	-0.784892776	-0.425966829	-0.714019227	-0.7966845	-0.682359629	-0.398310255	-0.575831578	-0.813314622
Q6UVY6	26002	MOXD1	0.296570005	0.378643985	0.441171908	-0.021723455	0.248582223	0.297815874	0.039991805	0.295092721	0.117777174	-0.005061545
Q6UW02	57404	CYP20A1	-0.969539159	-0.246829069	-0.425290241	-0.55726436	-0.711213809	-1.088103071	-0.591572455	-0.716903703	-0.570205901	-0.689466509
Q6UW56	51374	ATRAID	-0.125343311	-0.176276141	-0.478998455	-0.140205889	-0.5391189	-0.80294079	-0.940551726	-0.337047411	-0.048963154	-0.475747795
Q6UW63	79070	POGLUT2	-0.853700227	-0.762557361	-0.264168963	-0.784978239	-0.318268671	-0.769301263	-1.250446031	-0.947709268	-0.615343789	-0.987442008
Q6UW68	374882	TMEM205	0.278473586	0.189678315	0.01346196	-1.180210125	-0.25064908	-1.344500247	0.19142905	-0.362906183	-0.501024692	0.5333116
Q6UW78	790955	UQCC3	0.162823616	0.183975031	0.149993153	0.580089405	0.441788047	0.187667097	0.114548046	-0.093367786	0.217166696	0.791568787
Q6UWE0	90678	LRSAM1	0.376304045	0.321518212	0.305872965	0.378723379	0.28937872	0.422815815	0.453476931	0.371140412	0.355713204	0.369818035
Q6UWH4	51313	GASK1B	0.31825784	0.148030172	-0.400068748	-0.634345513	0.329943377	0.098962837	-0.513317869	-0.006487997	-0.053906745	0.090562421
Q6UWH6	113419	TEX261	-0.56851615	-0.8864072	-0.453058929	-1.201245339	-0.916741475	-0.495489108	-2.128822081	-0.6296391	-1.013938778	-1.475804236
Q6UWJ1	55002	TMCO3	-0.357296138	-0.752183177	-0.291173133	0.349933786	-0.514499235	-0.441489308	-1.467783711	-1.253537845	-0.756565807	-0.23530875
Q6UWP2	79154	DHRS11	0.483959189	0.442001077	0.465649576	0.367388519	0.467542597	0.532684036	0.643442769	0.607133348	0.378519813	0.571006282
Q6UWP7	253558	LCLAT1	-0.140016945	0.060643046	-0.040234646	0.081224148	-0.06277977	-0.111816605	-0.152114068	-0.094801854	0.135986838	-0.088632187
Q6UWR7	133121	ENPP6	0.357240498	0.729633801	0.565935052	0.645110989	0.526318053	0.797374073	0.905928344	0.130585086	0.605002426	0.324755548
Q6UWS5	100303755	PET117	0.422903803	0.616725294	0.355985383	NA	NA	0.290049527	NA	0.565090282	0.435381734	0.590904789
Q6UWU4	221477	C6orf89	0.307125791	0.088174708	0.178729623	0.236428106	0.552537323	0.408820702	0.255648078	0.25051647	0.189623498	0.173284063
Q6UWY0	153642	ARSK	0.276405935	0.047126772	0.217072249	0.347895482	0.072072328	0.115854343	0.356248715	0.494700478	NA	0.576191233
Q6UWY5	283298	OLFML1	2.394669015	-0.044398187	-1.029875955	1.417074264	-1.58699308	-0.01246413	-0.550093006	-0.864642795	0.490119657	1.032993953
Q6UWZ7	84142	ABRAXAS1	-0.028434625	-0.73738673	-0.215796599	-0.889224379	-0.393173293	-0.606407215	-0.237876815	-1.019534981	-1.091167517	-1.000811888
Q6UX04	10283	CWC27	-0.205102884	-0.411358993	-0.34912142	-0.246875367	-0.059846293	-0.121425585	-0.221265527	-0.214289043	-0.112925382	-0.153414466
Q6UX06	10562	OLFM4	-1.833291418	-1.218230879	-1.837404309	-1.694630749	-0.985422575	-0.276694155	-0.291405699	-1.936002154	-0.661741021	-0.217846034
Q6UX07	147015	DHRS13	-0.172510358	0.037246766	-0.235309246	-0.003425949	-0.0339759	-0.128883259	-0.003302217	-0.161801494	0.201166727	0.15396396
Q6UX15	143903	LAYN	0.482966874	0.563788787	0.398491358	0.392535036	0.625007582	0.850793955	2.09295138	0.355081158	NA	0.490676124
Q6UX53	196410	TMT1B	-2.141636475	-1.375995442	-1.439409413	-1.967713349	-0.724996374	-1.240692737	-1.680606604	-1.821125604	-1.405351804	-2.021443437
Q6UX71	84898	PLXDC2	-0.050429913	0.01181407	-0.154016764	-0.0068929	0.13849017	-0.018248516	0.066299253	-0.155832148	0.043113402	-0.06259325
Q6UX72	84752	B3GNT9	0.089365772	-0.372612902	-0.253508407	-0.333006601	NA	NA	-0.286442603	0.460101901	-0.162020216	0.345719404
Q6UX98	254359	ZDHHC24	0.085952722	0.038068883	NA	0.056030004	0.161153892	NA	-0.106540474	NA	0.439646268	-0.043392779
Q6UXB8	221476	PI16	-1.003490799	-0.491000655	-0.32699494	-0.408601077	-0.293912538	0.010595112	0.122658555	0.025680036	-0.050565834	0.197871356
Q6UXD5	26470	SEZ6L2	0.904301941	0.737736144	1.001172176	0.848036971	0.751852923	1.00244391	0.939577017	0.938325655	1.103867623	0.790207172
Q6UXF1	66000	TMEM108	0.271886425	0.612402911	0.333636924	0.54740435	0.837353156	0.33550012	-0.501727598	0.54652186	NA	0.381643806
Q6UXG2	57535	ELAPOR1	0.656708961	1.085718653	1.084902255	0.844433737	0.700226074	1.013440999	0.657773923	0.924893305	1.017868548	1.077336206
Q6UXH1	79174	CRELD2	-0.700607596	-0.742564243	-1.039591937	-0.459615354	-0.816996735	-0.987639941	-0.456383547	-0.858252586	-0.405041298	-0.848633353
Q6UXH9	25891	PAMR1	-0.177041707	0.005131235	-0.206685271	-0.372315191	0.006408802	-0.304881389	0.184277365	-1.104476897	-0.039598209	0.020048767
Q6UXI9	255743	NPNT	-0.071951332	-0.236851505	-0.034684278	-0.860797127	-0.419468978	-0.36961805	0.186411421	-0.193672201	-0.092428034	-0.027104734
Q6UXK2	57611	ISLR2	0.493658157	0.630772125	0.616654512	1.121560679	0.553040721	0.339713624	0.853080146	0.636378724	0.74765481	0.349468519
Q6UXK5	57633	LRRN1	0.175592577	0.228131431	0.241935931	0.33220555	0.090805836	0.101498285	0.0230539	0.273286364	0.383432365	0.157151737
Q6UXN9	80335	WDR82	0.035585475	0.034055247	-0.030929675	0.042148998	-0.299579768	-0.155587553	0.02486521	-0.259729765	0.000740051	-0.083943403
Q6UXP7	167555	FAM151B	0.045064549	0.125352271	0.187843724	0.13059236	0.376386857	0.178710759	0.37934779	-0.122234357	0.25309381	-0.032672435
Q6UXV4	139322	APOOL	0.451917979	0.324274206	0.435978953	0.459060183	0.264912773	0.483581189	0.299813626	0.422978835	0.292346267	0.409865373
Q6UXY8	79838	TMC5	-0.173024537	0.214935115	-1.568921586	-1.167011349	-0.319718283	NA	-0.249812432	0.225581691	0.110564858	-1.67888993
Q6UY14	54507	ADAMTSL4	-0.608300874	0.164601833	0.27297086	-0.574488048	-0.578777739	-0.532927287	-1.627951408	-0.942789037	NA	-0.009830561
Q6V1X1	54878	DPP8	0.118232217	0.10119747	0.077587964	0.091809462	0.223650853	0.061382489	0.121849617	0.184117642	0.042573348	0.147058962
Q6VAB6	283455	KSR2	0.995025271	1.021541584	1.004812231	0.872448472	0.845422794	0.910981515	1.551527018	0.78938528	1.255338804	0.583625644
Q6VMQ6	55729	ATF7IP	-0.58002243	-0.114713537	-0.472837118	-0.805016889	-0.923337119	-0.598178474	-0.485695654	-0.458076006	-0.577498683	-0.960538569
Q6VN20	57610	RANBP10	-0.07499062	-0.184386608	-0.00648019	0.075060619	0.043714542	0.271671893	0.017464867	-0.055379696	-0.016526241	0.031601078
Q6VY07	55690	PACS1	0.555187277	0.6304355	0.649059607	0.629680405	0.660167714	0.646244865	0.749179475	0.636059862	0.634175578	0.625385386
Q6WCQ1	23164	MPRIP	0.247576289	0.193796909	0.31051113	0.277337725	0.314639407	0.332691093	0.323516467	0.291327133	0.365190248	0.18701905
Q6WKZ4	80223	RAB11FIP1	-0.449608272	-0.233814465	-0.026201914	-0.368513589	-0.406528434	-0.33908918	-0.314951758	-0.424748461	0.991312479	-0.487700746
Q6X4W1	26012	NSMF	0.905558972	0.818561308	0.866560424	0.491726266	0.609897238	0.73961413	0.619385277	0.538609623	0.812832042	0.620056856
Q6XQN6	93100	NAPRT	-0.164787599	-0.165511981	0.073893847	-0.223798435	0.185994344	-0.280667002	0.201617011	0.110902242	0.053328648	-0.032430995
Q6XUX3	25778	DSTYK	0.234952343	0.337567677	0.256655634	0.34848068	0.273271395	0.279821554	0.413006109	0.297390562	0.323228685	0.287076607
Q6XZF7	23268	DNMBP	-0.450104911	-0.673004484	-0.279649462	-0.513703943	-0.184539227	-0.212697039	-0.289744663	-0.316366091	-0.52405462	-0.030045014
Q6Y1H2	201562	HACD2	0.120515321	0.033176869	0.103432951	0.176120456	0.202035733	0.265941639	0.033602794	0.288281606	0.284044702	-0.134095205
Q6Y288	145173	B3GLCT	-0.149925961	-0.01218462	0.046009261	-0.111518309	-0.038890451	0.025974508	0.148799749	-0.062374085	0.071920201	0.013203996
Q6Y2X3	85406	DNAJC14	-0.036331427	-0.375887821	-0.100433881	0.078705091	0.037007113	-0.062059366	-0.452610102	-0.266157993	0.338360565	-0.026076149
Q6Y7W6	26058	GIGYF2	-0.014213817	0.024872415	0.04537014	-0.109007262	-0.027029226	0.043587139	-0.282737611	-0.060793145	0.027194038	0.071001354
Q6YHK3	135228	CD109	-0.363964604	-0.824284892	-0.587774426	-0.839515388	-0.671130328	-0.55790942	-0.114529235	-0.959854445	-0.775775635	-0.37439419
Q6YHU6	63892	THADA	-0.216155905	-0.269515226	0.0916642	-0.084453728	-0.314471217	-0.117975876	-0.141432233	0.033591306	-0.043642494	0.3640657
Q6YN16	84263	HSDL2	0.224300272	0.217795699	0.140770577	0.205284487	0.142663076	0.105987253	0.306587835	0.19924105	0.198752469	0.25704982
